count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,3,0,1,call her st thing in da am let her know dat pussy on yo mind
3,0,3,0,1,lmao bitches hate u but still follow u
3,0,3,0,1,niggas dat don t get no pussy are usually the ones thirstin these big or ugly bitches givin them more confidence then the
3,1,2,0,1,sum of u bitches too old for braces
3,0,3,0,1,all a nigga need is money fuck a bitch
3,0,2,1,1,no hoes
3,0,3,0,1,can t trust none of these bitches don t trust none of these hoes
3,0,0,3,2,study these birds closely see if you can spot the female it can be done even with limited bird watching skills
3,0,0,3,2,getting over a painful experience is like crossing the monkey bars you have to let go at some point in order to move forward
3,1,2,0,1,this is what the niggers dont like
3,0,3,0,1,soulja boy bitch so aggravating all that nagging shit i hope ion sound like her
6,0,6,0,1,i could if i tried but my money feels better then any pussy i ve ever had
3,0,0,3,2,just days until yankees pitchers and catchers report
3,0,3,0,1,don t be a pussy grab the booty love the booty appreciate the booty
3,1,2,0,1,this cunt is still talking holy fuck can you just get breast cancer already
3,0,3,0,1,just this one eye can take your bitch
3,0,3,0,1,i want some popcorn hoes bol
3,0,3,0,1,this faggot is a lil attention whore fuck him mute
3,1,2,0,1,i seen what you look like not impressed dont talk shit you dirt looking bitch
3,0,3,0,1,when i drink some beurs kid plus ur a faggot anyways
3,1,0,2,2,abel is a yrs old beaner working home depot and he didn t want to hang out with you major l
3,2,1,0,0,chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner
3,2,1,0,0,if i dont get drafted for the squad we gonna have some problems drop the faggot jesus
3,2,0,1,0,kill this beaner
3,0,3,0,1,if this was high school er body catch a s hoe lmao
3,0,3,0,1,wake up in the morning give me head bitch
3,0,3,0,1,fuck dat bitch
3,0,3,0,1,i like blowing loud wit bad bitches
3,0,3,0,1,it ain t no hoe in my blood
4,0,4,0,1,roll up let s get high let s get high bitch
6,0,6,0,1,been popping all my life what s fame me bitches been stalking all my life bitches ain t a thang me
3,0,2,1,1,this bitch needs to be ray rice d
3,0,3,0,1,y all hoes would never get under my skin
3,0,3,0,1,bad bitch her attitude nasty ooh ooh that s my song hoe loveoohyie skyylevelmedia holipalooza atl
3,0,3,0,1,bruh said black girls pussy taste like attitudes and arguments lol
3,0,3,0,1,i just wanna be skinny fit sike thick bitches got it going on ass fat thundathighs jellyrolls imstillsexy
3,0,3,0,1,shut your bitch ass up you got something to say about me mention me peezy eyed bit
3,0,0,3,2,chicken fries shake perfection
3,0,2,1,1,you hang out with a hoe you gonna turn into a hoe
3,0,3,0,1,your pussy looks like it died six months ago
3,0,0,3,2,a photographer hid in a trash can to get these adorable engagement photos
3,1,2,0,1,ross is tha biggest bitch
3,0,3,0,1,i have no sympathy for people who bitch about situations they get themselves into
3,0,3,0,1,mom what happened to insert old friend name you used to be close me fuck that bitch
6,1,5,0,1,karma s a bitch don t dish what you can t take
3,0,2,1,1,and if you aint a hoe get up out my traphouseeee
3,1,2,0,1,great daquan got her pregnant and now i m gonna have a nigger grandbaby
6,2,4,0,1,bitch ass nigga square up
3,0,3,0,1,rts and he ll spark this hoe in here
3,0,3,0,1,gotta keep these hoes on point
3,0,0,3,2,iphone is trash watch me glo up
3,0,0,3,2,she paid to hold the monkey and look what he did this monkey real af
3,0,3,0,1,she taught these hoes how to pose
3,0,0,3,2,taking out the trash at night
3,0,3,0,1,when u deep in the pussy
3,2,1,0,0,who else hated this bitch nigga
3,0,3,0,1,because he was a cunt brandon don t be a cunt
3,0,0,3,2,breathe easy twinkies due back on shelves by summer
3,0,3,0,1,me yeah i think i ll get off early tonight and get a good nights rest am not tonight bitch not tonight
6,0,1,5,2,reports say female victim was shot while waiting for an oreo mcflurry
3,2,1,0,0,man i was trying to eat nigga you said it was bitches out here i showed up for nothin
3,1,2,0,1,money can t buy you love so i don t pay for no pussy
3,0,3,0,1,who tweeting with last night pussy ass or dick on they breath this morning
3,0,3,0,1,theyre afraid of being a bitch in person
3,0,3,0,1,not every nigga is pressed for pussy specially yours
3,0,3,0,1,you hoes ain t leaving a ain t shit nigga bc he s yo ain t shit nigga n you don t want the other hoe to win
6,0,4,2,1,i don t wanna be a hoe
3,0,1,2,2,because humans aren t delicious ho smarter than dogs and your year old child so why eat them
3,0,3,0,1,i need me a bitch that can dance lmfao this is ode
3,0,3,0,1,and i probably fucked yo bitch homie
3,0,3,0,1,it s a girl out there who let russ pay her for her pussy and never has to see him again meanwhile i read this nigga tweet
3,0,3,0,1,i think im high naaa or she maddd at her toe im diein i can hear her naa damn dawg ol bitch ass toe
3,0,3,0,1,my bad bitch im logged in on everybody shit hell yeaa me too seen tiff just tweet f
3,0,3,0,1,wussup bitch cooling hoe
6,0,6,0,1,wussup bitch nun finna take it in
3,0,3,0,1,stupid ass toe dog dam bitch you mad at your toe dumb hoe yo toe aint wanna be stomped
3,0,3,0,1,ohh bitch you might pass lol
3,0,2,1,1,hey hoe
6,0,6,0,1,yasss bitch you did it
3,0,3,0,1,the beat tho bitch im trying bone
3,0,3,0,1,fuck a title bitch throw that ass back ye ye
3,0,2,1,1,you might not but the reaction was the same everyone said that brand was trash yet all his sh
3,0,3,0,1,naw no bs tho if u under lets say and u got like bodies u def a hoe lol theres no debating that
3,0,3,0,1,you a hoe if your cellphone bill more than a month
3,0,3,0,1,i m a bitch but a sweetheart u feel me
3,2,1,0,0,i feel like tim ross is a nigger
3,0,3,0,1,bruh these hoes psychic now
3,0,2,1,1,the commandments of being a hoe
3,0,3,0,1,how you put ya hoes before ya girlfriend
3,1,2,0,1,niggas will cheat and not even know that bitch name that shit aint cheating
3,1,2,0,1,sorority girls the absolute worst bitches
3,0,3,0,1,bust dat pussy wide open
3,0,3,0,1,i tell a bitch dont my shit unless u suckin fuckin
3,0,3,0,1,these bitches love wyandanch niggas i tell you i always see yall o t bitches out here wit them but keep frontin for t
3,1,2,0,1,don t tell a girl you ll never eat pussy cus you just lost that means all you do is have sex and you boring
3,2,0,1,0,ching chong
3,0,3,0,1,i be like wassup bitch o huh nothing that s what i thought hoe o lt
3,0,3,0,1,hell yea ill rep your shirt to fam lol betterwithpets teamdonny in this hoe
3,0,3,0,1,if you fucked in car before you gotta know you a hoe
4,1,3,0,1,i know it was that dana whore if i get rid of them rn will you donate one to me that bitch
3,0,3,0,1,bitches is stupid they get cheated on by they man and wanna go fight the girl no bitch leave that nigga and move on
3,0,3,0,1,ooh yea getting all hoes
3,0,3,0,1,you lil stupid lil bitch she ain t fuckin with you bug sean voice
3,0,3,0,1,call a girl a bitch and she ll get offended but if u put bad in front she ll swear she s a queen
3,0,3,0,1,dumb bitch lol
3,0,3,0,1,element number is bromine and it comes before number ho holmium therefore its bros before hoes
3,0,3,0,1,flirting with bitches on a twitter like
9,0,8,1,1,freeze bitch i m gonna steal your heart
3,0,3,0,1,how to get unlimited pussy in high school
3,0,3,0,1,if these drop a song together bitches will never run out of quotes
6,0,6,0,1,if you re not a little bitch
3,0,3,0,1,it s bros before hoes not bros before your girlfriend if you find a good girl she needs to be put above everything t
3,0,3,0,1,kissing a girl you you actually really like feels better than fucking a sloppy hoe
6,0,6,0,1,life is a bitch and harsh enough guys need a girl that will make them feel better and help relieve some of the stress
3,0,3,0,1,list of bitches who want my dick
3,1,2,0,1,marilyn monroe was the biggest hoe of all time bitches worship her like she got a nobel prize and all she did was fuc
3,0,3,0,1,no bitch ass chick flick will ever be as sad as this movie
3,0,3,0,1,sex on st date dont mean you a hoe waiting days wont make you a wife cute pics dont mean you happy having a tit
3,0,3,0,1,texting bitches at to make their dreams come true
3,0,2,1,1,we all know a hoe like this
6,1,5,0,1,when bitches talk about their boyfriend
3,0,3,0,1,when the fakest bitch you know tweets about being real
3,0,3,0,1,when you marry a hoe and only realize it years later
6,0,6,0,1,when you realize bae is a hoe
6,0,6,0,1,you re a pussy
3,0,3,0,1,he said like u got the money to do that don t forget i m not yo ex bitch i ain t broke
3,0,3,0,1,i love my bffl she don t even smoke but for my bday bitch gone b turntttt fa me
3,0,3,0,1,some bitches turned on me with bitched that once turned on them
3,1,2,0,1,wanna know if a bitch hygiene up to par wipe behind that bitch ear and put it to her nose if she flinch you got ya
3,0,3,0,1,if all you gunna do is bitch then take ya ass home
3,0,3,0,1,pink nipples are cute but some be looking nasty than a bitch
3,0,3,0,1,lightup sketchers definition kick your feet together and watch the bitches flock sentence blinding bitches when yo
3,0,3,0,1,candy corn peeps are hoe candy candy corn trash super trash
3,0,3,0,1,top cartoon bitches id fuck shego dexters mom lola bunny jessica rabbit timmy turner s mom
3,1,2,0,1,beyonc seems like a bitch
3,0,3,0,1,chad you got all the hoes why are you texting me instead of your hoes
3,0,3,0,1,after a hoe gave you head and say it s my turn
3,0,3,0,1,lol they turn down to early bunch a pussies
3,0,3,0,1,suicide girl hopeful how about getting a job hopeful or going to school hopeful you silly bitches
3,0,3,0,1,its a bunch of penis on my timeline literally u want me dm u my pussy lol
3,0,1,2,2,early bird catches the worm people
3,0,3,0,1,you prolly ate ur dad he hates you ok dad these bitches is really my sons tho lmaoooooo
3,0,0,3,2,make my way right to the trash can with these new season new shoes makeyourownway wayofwade
3,0,3,0,1,bitches be in internet relationships tho like yous a lonely hoe
3,0,3,0,1,these bitches lonely females in michigan are like those seagulls from finding nemo when it comes to d
3,0,3,0,1,gator needs his gat punk ass bitch
3,0,1,2,2,my wife s doing some sort of boot scootin while singing a little less talk and a lot more action where was this ho
3,0,3,0,1,hoe ass nigga hoe ass nigga x
3,0,3,0,1,niggas be mentally dating females they never met before you on instagram double tap n that ho too much mane
3,0,3,0,1,frfr come party wimmie i m leavin this shithole til summfest i m leavin dis hoe before that
6,0,6,0,1,when a bitch got you fucked up but you devoted your life to the lord so you gotta stand there like you aint mad
6,0,6,0,1,dudes taking selfies aint cute ya pussies
3,0,3,0,1,my bitch wanna post a thirst trap ima just not pay the water bill that month we all gon be thirsty
3,0,3,0,1,niggas be like i get times the pussy you get jokes on you fam times is zero
3,0,3,0,1,trippin over a rock gt gt trippin over a bitch
3,0,3,0,1,bitches love coming out in public naked don t do this
3,0,3,0,1,i hate when bitches be like deeper deeper bitch what u thought i had some spare dick in my back pocket i was saving
3,0,3,0,1,chocolate pussy favorite candy
3,0,3,0,1,well damn make her a single mother what if you finally get the pussy it s garbage
3,0,3,0,1,yall hoes don t cook on sundays no more huh
3,0,3,0,1,i rather see wifey happy then see a hoe naked common sense niggas treat hoes better then the one that loves them and been the
3,1,2,0,1,these niggas in gangs jus be tryna fit in or jus be tryna get somebody to ride fa em or wit most of u niggas bitches
3,0,3,0,1,if this bitch don t just go through the freaking packet
3,2,1,0,0,it means you re a faggot lol
3,0,3,0,1,chris brown a bitch because everyone talks about his relationship why come at two females charlemagne be saying the sam
3,0,3,0,1,i need some hoes man real shit
3,1,2,0,1,every super hero a bitch except iron man peter parker the biggest hoe loser ass nigga no bitches no cribs no whips
9,1,8,0,1,davidpullsbitches tweetsomethingyougetalot go talk to all your other hoes
3,1,2,0,1,i forgot one letter guys i promise i m not an illiterate hillbilly
3,2,1,0,0,dat bitch katy perry can suck skin off of my dick
3,0,3,0,1,finna fly me a thot out here get back on my make bitches fly like peter pan shit
3,0,3,0,1,if my bitch fuckin she jus a thot i mean i m tryna take shit to a next level here
3,0,3,0,1,shannon said u hoes cant be wit the glo
6,0,6,0,1,that pussy ain t yours broski it s jus your turn
6,0,6,0,1,you niggaz get so emotionaaaal you remind me of my bitch
3,0,3,0,1,badcombinations an ugly bitch who s loud af
3,0,3,0,1,well all i can say is that i fucked hoes and made money
3,0,0,3,2,part of my cousin danny s yankee swap pretty hilarious very clever and very danny
